Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
Chief Keef,I Don't Like,2012,73,2012-10-05,3,"Trap,Drill,Rap",0.000645891,0.720504009,0.838280668,0.181818182,0.513559353,0.404092885,1
Jake Owen,Real Life,2015,74,2015-08-07,13,Country,0.001991498,0.619702176,0.737206086,0.090909091,0.365649227,0.783692079,1
Kid Cudi,Just What I Am,2012,74,2012-10-19,2,Rap,0.002277797,0.619702176,0.951058623,0.090909091,0.563041588,0.335171244,1
Train,When I Look To The Sky,2004,74,2004-02-03,14,Rock,0.087932397,0.450171821,0.64570699,0,0.194777321,0.491040187,1
Fall Out Boy,Headfirst Slide Into Cooperstown On A Bad Bet,2008,74,2008-10-23,0,"Indie,Indie Pop,Indie Rock,Pop,Alternative Pop,Alternative,Alternative Rock,Punk Rock,Pop-Rock,Pop-Punk,Emo,Rock",0.008238956,0.564719359,0.757421002,0.181818182,0.439968175,0.536634503,1
"Kygo, Imagine Dragons",Born To Be Yours,2018,74,2018-06-30,2,"Electro-Pop,Rock,Pop-Rock,Electronic,Pop",0.306746822,0.658648339,0.672305564,0.272727273,0.402697685,0.441204538,1
OneRepublic,If I Lose Myself,2013,74,2013-01-25,5,"Electronica,Electronic Rock,Pop-Rock,Pop,Rock",0.099077617,0.422680412,0.698904139,0.181818182,0.563411641,0.241861945,1
Lil Baby,Life Goes On,2018,74,2018-06-09,6,"East Coast,Atlanta,Trap,Motown,Rap",0.002144872,0.690721649,0.515905947,0.090909091,0.562850394,0.37334323,1
Lustra,Scotty Doesn't Know,2006,75,2006-07-26,2,Rock,0.000456729,0.233676976,0.884030216,0,0.772738206,0.539815502,1
Miley Cyrus,Stay,2010,75,2010-07-08,0,Pop,0.260734443,0.538373425,0.682944994,0,0.501218091,0.323507581,1
Train,"Save Me, San Francisco",2011,75,2011-09-08,11,Rock,0.054292235,0.602520046,0.938291308,0.181818182,0.390368758,0.902449369,1
Kendrick Lamar,m.A.A.d City,2014,75,2014-02-14,3,"Trap,Hip-Hop,Gangsta Rap,Conscious Hip-Hop,G-Funk,Memes,West Coast,Producer,Rap",0.055007983,0.428407789,0.715927226,0.181818182,0.26107229,0.193086629,1
Mac Miller,Donald Trump,2012,75,2012-01-05,7,"Producer,Rap",0.121674808,0.59908362,0.898925418,0.090909091,0.704802669,0.849432722,1
Travis Porter,Bring It Back,2011,75,2011-04-21,10,Rap,0.116562321,0.935853379,0.771252261,0.181818182,0.304029259,0.549358499,1
Theory Of A Deadman,Bad Girlfriend,2008,75,2008-10-23,17,"Hard Rock,Alternative Rock,Rock",0.00304467,0.447880871,0.958506224,0,0.53222852,0.679779451,1
Trace Adkins,Swing,2006,76,2006-08-02,10,Country,0.004251217,0.5395189,0.852111927,0.181818182,0.36579108,0.749761425,1
Papa Roach,She Loves Me Not,2002,76,2002-07-16,12,"Rap,Nu-Metal,Rock",0.001245075,0.555555556,0.956378338,0.181818182,0.434244691,0.389248224,1
The White Stripes,Seven Nation Army,2003,76,2003-05-20,20,"Blues Rock,Garage Rock,Adult Alternative,Alternative Rock,Pop-Rock,Rock,Pop",0.008351431,0.714776632,0.432918396,0,0.46357138,0.306542254,1
Kodak Black,Patty Cake,2017,76,2017-08-26,3,"Trap,Rap",0.02576456,0.793814433,0.759548888,0.090909091,0.6375764,0.393489556,1
Big Sean,Jump Out The Window,2017,76,2017-02-25,0,"Trap,Rap",0.139057262,0.726231386,0.689328652,0.090909091,0.544088714,0.486798855,1
"Martin Garrix, Dua Lipa",Scared To Be Lonely,2017,76,2017-05-27,14,"Electro-Pop,UK,Nederland,Electronic,Dance,Pop",0.091511137,0.5395189,0.514842004,0.090909091,0.550478293,0.169759304,1
Franz Ferdinand,Do You Want To,2005,76,2005-10-19,4,Rock,0.080059167,0.343642612,0.942547079,0,0.458662012,0.767787085,1
Lil Uzi Vert,That's A Rack,2019,76,2019-04-27,5,"East Coast,Trap,Rap",0.061245217,0.8465063,0.399936163,0.090909091,0.563245117,0.23656028,1
Boys Like Girls,Thunder,2008,76,2008-08-28,13,"Rock,Alternative Rock,Pop-Punk,Pop-Rock",0.228014529,0.452462772,0.81380998,0.181818182,0.162447036,0.453928534,1
Pearl Jam,Sirens,2013,76,2013-10-25,0,"Post-Grunge,Alternative Rock,Hard Rock,Rock",0.003157145,0.469644903,0.841472497,0.272727273,0.655696655,0.466652529,1
Metallica,I Disappear,2000,76,2000-06-13,20,Rock,0.000208262,0.482245132,0.928715821,0.090909091,0.456491035,0.436963206,1
Cher,Strong Enough,1999,76,1999-07-12,12,"Dance,Pop",0.050611245,0.549828179,0.922332163,0,0.469621744,0.585409819,1
Breaking Benjamin,So Cold,2004,76,2004-11-10,20,"Hard Rock,Post-Grunge,Alternative Metal,Rock",0.002298247,0.426116838,0.765932546,0,0.643503414,0.238680946,1
A Tribe Called Quest,We The People....,2016,77,2016-12-03,0,"Conscious Hip-Hop,Boom Bap,Politics,East Coast,Rap",0.009292128,0.683848797,0.796786892,0.090909091,0.270650491,0.914113031,1
Talib Kweli,Get By,2003,77,2003-04-22,10,"Conscious Hip-Hop,East Coast,Rap",0.003310519,0.628865979,0.927651878,0.181818182,0.257747982,0.784752412,1
Christopher Wilde,StarStruck,2010,77,2010-03-04,0,"Disney,Soundtrack,Pop",0.036091783,0.506300115,0.791467177,0,0.772725871,0.812321069,1
The Chainsmokers,Honest,2017,77,2017-09-02,4,"Dance,Electronic,Pop",0.012369845,0.641466208,0.487179487,0,0.31650004,0.293818259,1
One Direction,Ready To Run,2014,77,2014-11-21,0,"Boy Band,UK,Pop",0.002339147,0.470790378,0.82444941,0.181818182,0.409210616,0.280033931,1
Trey Songz,Dive In,2012,77,2012-10-12,12,R&;B,0.028525303,0.542955326,0.629747846,0,0.438944363,0.35531757,1
T.I.,Go Get It,2012,77,2012-08-03,0,"Atlanta,Trap,Rap",0.002165322,0.289805269,0.649962762,0.090909091,0.172130086,0.503764182,1
Rihanna,American Oxygen,2015,78,2015-05-08,4,"R&;B,Pop",0.050815744,0.318442153,0.732950314,0.181818182,0.181862476,0.475135192,1
Dilated Peoples,This Way,2004,78,2004-05-26,5,Rap,0.158484711,0.454753723,0.858495585,0.363636364,0.227465323,0.628883469,1
Marques Houston,Circle,2007,78,2007-03-14,6,R&;B,0.108382343,0.644902635,0.644643047,0.090909091,0.488969341,0.454988867,1
Stone Temple Pilots,Sour Girl,2000,78,2000-07-25,13,"Pop-Rock,Psychedelic Rock,Adult Alternative,Alternative Rock,Grunge,Rock",0.078627671,0.32187858,0.64570699,0,0.979758109,0.74445976,1
Fall Out Boy,America's Suitehearts,2009,78,2009-05-14,0,"Indie,Indie Pop,Indie Rock,Pop-Rock,Alternative Pop,Alternative,Punk Rock,Alternative Rock,Pop-Punk,Emo,Rock",0.008443456,0.423825888,0.930843707,0.181818182,0.686645409,0.646909129,1
Imagine Dragons,Monster,2013,78,2013-10-04,0,"Indie,Indie Rock,Alternative Pop,Alternative,Alternative Rock,Pop-Rock,Pop,Soundtrack,Rock",0.170754679,0.411225659,0.76380466,0.272727273,0.809330266,0.432721875,1
"Drake, Future",Plastic Bag,2015,78,2015-10-16,2,Rap,0.0106316,0.838487973,0.449941483,0.090909091,0.753680484,0.334110911,1
Pleasure P,Under,2009,78,2009-10-22,10,"R&;B,Rap",0.206542085,0.643757159,0.661666135,0.454545455,0.439548782,0.465592196,1
Avicii,The Days,2014,78,2014-10-24,0,"EDM,House,Dance,Pop",0.04089752,0.546391753,0.710607511,0,0.483171846,0.520729509,1
The Killers,Runaways,2012,78,2012-08-03,2,"Alternative Rock,Rock",0.001183725,0.33906071,0.830833067,0.090909091,0.450471509,0.174000636,1
Sixpence None The Richer,Don't Dream It's Over,2003,78,2003-04-01,6,"Adult Contemporary,Adult Alternative,Cover,Pop-Rock,Rock,Pop",0.065232956,0.499427262,0.632939674,0.454545455,0.198693713,0.433782208,1
"Frenship, Emily Warren",Capsize,2016,78,2016-11-05,10,Pop,0.040693021,0.652920962,0.693584424,0.454545455,0.273055835,0.339412576,1
Prince Royce,Darte Un Beso,2013,78,2013-09-06,12,"Pop,En Espa\xc3\xb1ol,Bachata",0.368096661,0.73768614,0.696776253,0.090909091,0.562751713,0.829286396,1
Hunter Hayes,Storm Warning,2012,78,2012-01-12,12,"Country,Rock",0.033842289,0.423825888,0.837216725,0.181818182,0.846680934,0.781571413,1
Snow Patrol,Called Out In The Dark,2012,78,2012-01-26,0,Rock,0.017891331,0.702176403,0.697840196,0,0.439653631,0.98197434,1
Linkin Park,Crawling,2001,79,2001-08-07,20,"Rap Rock,Alternative,Alternative Rock,Alternative Metal,Memes,Nu-Metal,Rock",0.047646003,0.534936999,0.687200766,0.363636364,0.347590648,0.280033931,1
Migos,Handsome And Wealthy,2014,79,2014-11-07,8,Rap,0.003555918,0.853379152,0.647834876,0.181818182,0.600182559,0.214293288,1
Imagine Dragons,On Top Of The World,2014,79,2014-03-14,20,"Indie Pop,Indie,Adult Alternative,Alternative Pop,Alternative Rock,Pop-Rock,Alternative,Indie Rock,Pop,Rock",0.091306638,0.597938144,0.925523992,0,0.316580218,0.769907751,1
Madcon,Beggin',2009,79,2009-05-21,10,Rap,0.034455787,0.6930126,0.784019577,0.363636364,0.495513109,0.414696215,1
Lil Peep,Awful Things,2017,79,2017-12-09,0,"Rap Rock,Emo Rap,Pop-Punk,East Coast,Alternative Rock,Emo,Trap,Cloud Rap,Alternative,Rap",0.016050836,0.29209622,0.787211405,0.090909091,0.748216037,0.154914643,1
Eli Young Band,Dust,2014,79,2014-09-19,9,"Country,Rock",0.026787057,0.541809851,0.924460049,0,0.507219114,0.487859188,1
Korn,Coming Undone,2006,79,2006-07-05,6,"Industrial Rock,Industrial Metal,Industrial,Nu-Metal,Rock",0.000670431,0.657502864,0.660602192,0.181818182,0.162416198,0.541936168,1
Scarface,Guess Who's Back,2002,79,2002-05-28,8,Rap,0.015948586,0.735395189,0.889349931,0.090909091,0.229395765,0.778390415,1
Romeo Santos,Propuesta Indecente,2013,79,2013-09-27,7,"En Espa\xc3\xb1ol,Latin Pop,R&;B,Pop,Bachata",0.510223787,0.73768614,0.612724758,0.181818182,0.457743048,0.749761425,1
Train,Angel In Blue Jeans,2014,79,2014-10-03,3,"Rock,Pop-Rock",0.015437337,0.56930126,0.809554208,0,0.409019422,0.692503446,1
Loud Luxury,Body,2019,80,2019-01-19,8,"Canada,Pop",0.0486685,0.731958763,0.75316523,0.090909091,0.451711186,0.580108154,1
Dem Franchize Boyz,Ridin' Rims,2006,80,2006-06-14,6,Rap,0.08281991,0.717067583,0.581870412,0.181818182,0.679386206,0.488919521,1
Pat Green,Feels Just Like It Should,2006,80,2006-09-13,3,Country,0.39877158,0.624284078,0.729758485,0.090909091,0.460086716,0.703106776,1
Breaking Benjamin,Failure,2015,80,2015-04-10,0,"Post-Grunge,Hard Rock,Alternative Rock,Rock",2.82005E-05,0.399770905,0.887222045,0.090909091,0.655548634,0.369101898,1
Troye Sivan,My My My!,2018,80,2018-01-27,0,"LGBTQ+,Pop",0.004159192,0.673539519,0.427598681,0.090909091,0.33458329,0.47407486,1
Eminem,Kings Never Die,2015,80,2015-07-31,2,"Rock,Screen,Rap",0.028116304,0.753722795,0.893605703,0.363636364,0.393409359,0.025872124,1
Ashley Tisdale,Be Good To Me,2007,80,2007-02-21,2,"Disney,Soundtrack,R&;B,Dance-Pop,Pop",0.144169749,0.620847652,0.852111927,0,0.303912075,0.725373767,1
Fall Out Boy,The Phoenix,2013,80,2013-04-12,0,"Pop-Punk,Pop-Rock,Alternative,Rock",0.000548754,0.514318442,0.965953825,0.363636364,0.55103954,0.397730887,1
Chris Brown,Zero,2016,80,2016-01-08,2,"Funk,Disco,R&;B",0.052860739,0.70790378,0.810618151,0.090909091,0.445759503,0.823984731,1
Granger Smith,If The Boot Fits,2017,80,2017-02-11,3,Country,0.02576456,0.475372279,0.927651878,0.272727273,0.699097688,0.901389036,1
Taylor Swift,All Too Well,2012,80,2012-11-09,0,"Rock,Pop,Alternative Pop,Alternative Rock,Country",0.039057025,0.560137457,0.58825407,0,0.273481396,0.320326583,1
Lil Wayne,You Ain't Got Nuthin,2008,81,2008-06-19,0,Rap,0.002022172,0.458190149,0.456325141,0.181818182,0.350902621,0.514367511,1
"Jack White, Alicia Keys",Another Way to Die,2008,81,2008-11-27,2,"Rock,Non-Music,Alternative Rock,Soundtrack",0.024435314,0.351660939,0.755293116,0.363636364,0.121346499,0.397730887,1
Crossfade,Cold,2004,81,2004-12-22,23,"Post-Grunge,Nu-Metal,Metal,Alternative Metal,Rock",5.95911E-05,0.387170676,0.807426322,0.181818182,0.612166104,0.61828014,1
Ashley Tisdale,Kiss The Girl,2007,81,2007-04-18,2,Rock,0.066868952,0.548682703,0.789339291,0,0.50147096,0.354257237,1
Hannah Montana,Rock Star,2008,81,2008-02-13,4,"Disney,Soundtrack,Pop",0.004455716,0.422680412,0.945738908,0.181818182,0.69122173,0.626762804,1
twenty one pilots,My Blood,2018,81,2018-10-20,0,"Nu Disco,Alternative Dance,Indie Pop,Indie,Synth-Pop,Electronic Rock,Electro-Pop,Electronic,Pop-Punk,Pop-Rock,Punk Rock,Alternative Pop,Alternative,Alternative Rock,Rock,Pop",0.057564227,0.728522337,0.709543568,0.090909091,0.371785937,0.677658785,1
Chris Young,Raised On Country,2019,81,2019-07-06,4,Country,0.403884066,0.525773196,0.78508352,0.181818182,0.612912378,0.800657406,1
Papa Roach,Lifeline,2009,81,2009-04-09,2,Rock,0.000184745,0.390607102,0.907436961,0.181818182,0.353560834,0.281094264,1
"Gucci Mane, Drake",Back On Road,2016,81,2016-08-13,0,"Trap,Atlanta,Canada,Rap",0.336399244,0.824742268,0.65634642,0.090909091,0.612443644,0.761425087,1
David Nail,Night's On Fire,2016,81,2016-07-30,5,Country,0.248464475,0.489117984,0.765932546,0.363636364,0.711290929,0.794295409,1
Ski Mask The Slump God,Foot Fungus,2018,81,2018-12-15,0,"Trap,Rap",0.262779437,0.879725086,0.603149271,0.090909091,0.248151278,0.752942424,1
YoungBloodZ,Presidential,2005,81,2005-11-16,12,Pop,0.024230814,0.651775487,0.496754974,0.181818182,0.748314718,0.351076238,1
Linkin Park,Iridescent,2011,81,2011-07-21,3,"Ballad,Alternative Rock,Rock",0.202452096,0.424971363,0.71379934,0,0.440042186,0.192026296,1
Sech,Otro Trago,2019,81,2019-06-29,3,"Dancehall,Reggaeton,Latin Music,Latin Urban,En Espa\xc3\xb1ol,Puerto Rico,Latin Pop,Pop",0.139057262,0.726231386,0.68507288,0,0.785239825,0.620400806,1
Fall Out Boy,The Carpal Tunnel Of Love,2006,81,2006-12-27,0,"Alternative Pop,Alternative,Pop-Rock,Punk Rock,Alternative Rock,Emo,Pop-Punk,Rock",0.001879023,0.404352806,0.941483137,0.181818182,0.567704254,0.598133814,1
Drake,Can't Have Everything,2017,82,2017-04-08,2,"Canada,Rap",0.013903591,0.851088202,0.54888818,0.090909091,0.208012878,0.444385537,1
Eminem,Music Box,2010,82,2010-01-07,0,"Horrorcore,Rap",0.013392343,0.597938144,0.697840196,0.363636364,0.184286322,0.448626869,1
"Don Omar, Lucenzo",Danza Kuduro,2011,82,2011-05-19,5,"Portugal,Em Portugu\xc3\xaas,En Espa\xc3\xb1ol,Pop,Reggaeton",0.088545895,0.673539519,0.893605703,0,0.50172383,0.913052699,1
twenty one pilots,Tear In My Heart,2015,82,2015-04-24,8,"Electro-Pop,Indie Pop,Pop",0.019322827,0.620847652,0.612724758,0.181818182,0.440332061,0.436963206,1
Chase Bryant,Take It On Back,2015,82,2015-02-13,8,Country,0.013187843,0.509736541,0.806362379,0.181818182,0.673749067,0.675538119,1
Lil Uzi Vert,For Real,2017,82,2017-09-16,0,"Trap,Electro-Hop,Rap",0.162574701,0.903780069,0.65634642,0.363636364,0.514052757,0.615099141,1
Frank Ocean,Novacane,2011,82,2011-07-21,4,R&;B,0.059711471,0.743413517,0.480795829,0.272727273,0.276256792,0.35531757,1
Kane Brown,Used To Love You Sober,2015,82,2015-11-13,0,Country,0.041408769,0.471935853,0.657410363,0.090909091,0.612190775,0.419997879,1
The Lonely Island,The Creep,2011,82,2011-02-17,0,"Electro,Comedy,Rap",0.046930254,0.742268041,0.867007128,0.090909091,0.526875089,0.840950058,1
Kings Of Leon,The End,2010,82,2010-11-04,0,Rock,0.001429124,0.250859107,0.563783381,0.272727273,0.191619536,0.204750292,1
The Postal Service,We Will Become Silhouettes,2005,82,2005-02-23,0,"Electronic,Indie Rock,Rock",0.030877047,0.544100802,0.545696351,0.181818182,0.655431451,0.114621991,1
Kid Rock,Cowboy,1999,82,1999-10-25,5,"Rap,Country Rap,Country,Rock",0.084660405,0.540664376,0.855303756,0.090909091,0.728115999,0.822924398,1
Framing Hanley,Lollipop,2009,82,2009-01-29,10,"Cover,Post-Hardcore,Rock,Rap",0.000492517,0.269186712,0.890413874,0,0.612591665,0.378644894,1
NF,No Name,2018,82,2018-02-03,0,"Trap,Pop,Rap",0.228014529,0.6930126,0.786147462,0,0.506059616,0.2726116,1
"Future, Juice WRLD",Astronauts,2018,82,2018-11-03,0,"Trap,Rap",0.04110202,0.709049255,0.563783381,0.090909091,0.171223456,0.73703743,1
K'Naan,Wavin' Flag,2010,82,2010-07-01,7,"Football (Soccer),Rap",0.126787295,0.592210767,0.691456538,0,0.168213693,0.680839784,1
Avenged Sevenfold,Hail To The King,2013,83,2013-09-13,3,Rock,0.00030131,0.534936999,0.914884562,0.272727273,0.427324703,0.687201781,1
Luther Vandross,I'd Rather,2002,83,2002-09-24,20,R&;B,0.241306994,0.67812142,0.437174167,0,0.43925274,0.516488177,1
Fatboy Slim,Praise You,1999,83,1999-07-12,20,"Techno,Pop",0.097850621,0.560137457,0.890413874,0.090909091,0.376208068,0.522850175,1
Darude,Sandstorm,2001,83,2001-08-14,10,"Trance,Memes,Dance,Electronic,Pop",0.016050836,0.463917526,0.985104798,0.363636364,0.538519419,0.491040187,1
Ed Sheeran,What Do I Know?,2017,83,2017-03-25,0,"UK,Pop",0.256644453,0.830469645,0.463772742,0.090909091,0.409364804,0.911992366,1
Meek Mill,1942 Flows,2017,83,2017-08-12,0,Rap,0.052656239,0.592210767,0.608468986,0.181818182,0.447696113,0.245042943,1
Drake,6 God,2015,83,2015-03-06,0,"Alternative R&;B,Producer,Trap,Canada,Rap",0.025457811,0.864833906,0.603149271,0.181818182,0.34987264,0.491040187,1
Cage The Elephant,Ain't No Rest For The Wicked,2009,83,2009-11-05,11,"Adult Alternative,Alternative Rock,Indie Rock,Rock",0.04478301,0.596792669,0.843600383,0,0.661691512,0.937440356,1
Trey Songz,About You,2015,83,2015-10-02,3,R&;B,0.09805512,0.53722795,0.540376636,0,0.957721461,0.724313434,1
Jason Derulo,Fight For You,2011,83,2011-10-13,0,"Pop,R&;B",0.01421034,0.347079038,0.834024896,0,0.796995171,0.51754851,1
Jonas Brothers,Fly With Me,2009,83,2009-07-02,0,"Rock,Pop-Rock,Pop",0.005733838,0.421534937,0.925523992,0,0.624396351,0.51754851,1
Major Lazer,Powerful,2015,83,2015-10-30,6,"Pop,Tech,Electro-Pop,Electro,Dance,Electronic",0.128832289,0.55441008,0.775508033,0.181818182,0.300538427,0.730675432,1
